price,location,bedroom,bathroom,garage,floorSize,propertyType
1785000.0,Fresnaye,0.5,1.0,1.0,51.0,Apartment
3950000.0,Green Point,2.0,2.0,2.0,132.0,Apartment
1700000.0,Muizenberg,3.0,2.0,,98.0,Apartment
1295000.0,Capricorn,2.0,1.0,2.0,193.0,House
2750000.0,Green Point,2.0,2.0,1.0,67.0,Apartment
4995000.0,Sea Point,3.0,3.0,1.0,153.0,House
2095000.0,Vredehoek,2.0,2.0,,63.0,Apartment
1250000.0,Ottery,2.0,1.0,2.0,63.0,Apartment
2100000.0,Cape Town City Centre,1.0,1.0,1.0,50.0,Apartment
1560000.0,Woodstock,2.0,1.0,,65.0,Apartment
1750000.0,Observatory,1.0,1.0,1.0,,Apartment
1750000.0,Salt River,0.5,1.0,1.0,60.0,Apartment
1590000.0,Cape Town City Centre,0.5,1.0,,43.0,Apartment
1650000.0,Observatory,2.0,2.0,1.0,62.0,Apartment
1795000.0,Muizenberg,4.0,1.5,,123.0,Apartment
29000000.0,Constantia,6.0,6.0,3.0,,House
16000000.0,Sea Point,3.0,3.5,2.0,186.0,Apartment
2500000.0,Woodstock,3.0,2.0,4.0,192.0,House
4195000.0,Constantia,2.0,2.0,2.0,233.0,House
8500000.0,Rosebank,16.0,8.0,6.0,564.0,House
4456211.0,Kirstenhof,3.0,3.5,2.0,360.0,House
4695000.0,Observatory,9.0,4.0,,468.0,House
1250000.0,Cape Town City Centre,1.0,1.0,1.0,41.0,Apartment
1890000.0,Gardens,1.0,1.0,1.0,46.0,Apartment
11500000.0,Sea Point,3.0,3.5,2.0,264.0,Apartment
2250000.0,Kenilworth,2.0,2.0,1.0,,House
2975000.0,Zonnebloem,3.0,1.0,1.0,104.0,Townhouse
5500000.0,De Waterkant,2.0,2.0,1.0,105.0,Apartment
2300000.0,Claremont,2.0,1.5,2.0,81.0,Apartment
2350000.0,Three Anchor Bay,1.0,1.0,,57.0,Apartment
2375000.0,Tamboerskloof,2.0,1.5,,90.0,Apartment
2500000.0,Kenilworth Upper,2.0,3.0,1.0,73.0,Apartment
3795000.0,Sea Point,2.0,2.0,1.0,90.0,Apartment
10900000.0,Fresnaye,3.0,2.0,2.0,181.0,Apartment
4950000.0,Green Point,3.0,3.0,1.0,140.0,Apartment
3850000.0,Pinelands,4.0,3.0,3.0,773.0,House
2195000.0,Cape Town City Centre,1.0,1.0,1.0,77.0,Apartment
5990000.0,Sea Point,2.0,2.5,,102.0,Apartment
1495000.0,Woodstock,1.0,1.0,1.0,53.0,Apartment
1950000.0,Cape Town City Centre,1.0,1.0,1.0,,Apartment
1599999.0,Pelican Park,5.0,4.0,8.0,450.0,House
27500000.0,Llandudno,4.0,3.0,2.0,,House
398000.0,Grassy Park,2.0,1.0,2.0,,Apartment
11000000.0,Constantia,3.0,3.5,2.0,,House
6000000.0,Observatory,13.0,3.0,1.0,,House
2475000.0,Observatory,3.0,2.0,,182.0,House
2300000.0,Sea Point,1.0,1.0,,67.0,Apartment
2180000.0,Observatory,,1.0,1.0,45.0,Apartment
2250000.0,Sea Point,0.5,1.0,1.0,42.0,Apartment
23500000.0,Camps Bay,3.0,3.0,2.0,210.0,Apartment
1600000.0,Rondebosch,1.0,1.0,1.0,45.0,Apartment
8500000.0,Rondebosch,4.0,3.0,5.0,931.0,House
12250000.0,Cape Town City Centre,3.0,3.5,2.0,349.0,Apartment
11250000.0,Cape Town City Centre,3.0,3.0,2.0,172.0,Apartment
9495000.0,Sea Point,2.0,2.0,1.0,144.0,Apartment
1950000.0,Rondebosch,2.0,1.0,,89.0,Apartment
2350000.0,Gardens,1.0,1.0,,78.0,Apartment
1795000.0,Cape Town City Centre,0.5,1.0,1.0,41.0,Apartment
2150000.0,Mouille Point,1.0,1.0,1.0,,Apartment
3295000.0,Observatory,8.0,3.0,,317.0,House
8950000.0,Camps Bay,3.0,2.5,2.0,159.0,Townhouse
11950000.0,Oranjezicht,3.0,2.0,2.0,551.0,House
4995000.0,Cape Town City Centre,2.0,2.0,1.0,87.0,Apartment
2185000.0,Three Anchor Bay,1.0,1.0,,44.0,Apartment
2400000.0,Woodstock,2.0,2.0,1.0,69.0,Apartment
3200000.0,Muizenberg,3.0,2.0,1.0,303.0,House
10950000.0,Silvertree Estate,6.0,6.0,3.0,728.0,House
3300000.0,Gardens,4.0,2.0,,133.0,House
1350000.0,Capricorn,2.0,1.0,2.0,215.0,House
3350000.0,Pinelands,4.0,2.0,,833.0,House
2600000.0,Sea Point,3.0,1.0,1.0,103.0,Apartment
38950000.0,Clifton,2.0,2.5,1.0,272.0,House
3595000.0,Cape Town City Centre,2.0,2.0,,123.0,Apartment
1990000.0,Cape Town City Centre,1.0,1.0,2.0,,Apartment
4950000.0,Bergvliet,4.0,3.5,8.0,,House
69000000.0,Llandudno,4.0,4.0,2.0,,House
3995000.0,Green Point,2.0,2.0,,107.0,Apartment
8950000.0,Camps Bay,3.0,2.5,1.0,214.0,Townhouse
1850000.0,Cape Town City Centre,1.0,1.0,1.0,45.0,Apartment
2295000.0,De Waterkant,1.0,1.0,1.0,65.0,Apartment
1799000.0,Zonnebloem,3.0,1.0,1.0,75.0,Apartment
2800000.0,Cape Town City Centre,1.0,1.5,1.0,77.0,Apartment
2195000.0,Kenilworth Upper,2.0,2.0,2.0,66.0,Apartment
10500000.0,Bo Kaap,2.5,3.5,2.0,231.0,Apartment
4250000.0,Sea Point,2.0,2.0,1.0,122.0,Apartment
2500000.0,Rondebosch,2.0,2.0,1.0,104.0,Apartment
1100000.0,Maitland,3.0,2.0,,185.0,House
3150000.0,Pinelands,3.0,2.0,6.0,833.0,House
4125500.0,Rondebosch,2.0,2.0,2.0,125.0,Apartment
3995000.0,Sea Point,2.0,2.0,2.0,100.0,Apartment
5689000.0,Gardens,4.0,3.0,,145.0,House
6750000.0,Rondebosch,3.0,2.5,4.0,496.0,House
3350000.0,Kalk Bay,2.0,1.5,1.0,113.0,Apartment
3395000.0,Woodstock,1.0,2.0,2.0,188.0,Apartment
2999999.0,Claremont Upper,2.0,1.0,1.0,121.0,Apartment
9790000.0,Newlands,4.0,2.0,4.0,786.0,House
9790000.0,Newlands,4.0,2.5,4.0,586.0,House
3000000.0,De Waterkant,1.0,1.0,1.0,54.0,Apartment
1149000.0,Plumstead,2.0,1.0,1.0,80.0,Apartment
2795000.0,Green Point,1.0,1.0,1.0,63.0,Apartment
59000000.0,Clifton,4.0,4.5,,484.0,Apartment
2999000.0,Sea Point,0.5,1.0,1.0,48.0,Apartment
3495000.0,De Waterkant,2.0,2.5,2.0,134.0,Apartment
1400000.0,Salt River,1.0,1.0,1.0,68.0,Apartment
4390000.0,Gardens,2.0,2.0,,87.0,Apartment
2450000.0,Newfields,7.0,3.0,2.0,557.0,House
26750000.0,Camps Bay,4.0,3.5,2.0,991.0,House
2695000.0,Sea Point,2.0,1.0,,74.0,Apartment
2500000.0,Cape Town City Centre,1.0,1.0,1.0,58.0,Apartment
3950000.0,Foreshore,1.0,1.0,1.0,55.0,Apartment
86250000.0,Bantry Bay,6.0,6.0,2.0,,House
2600000.0,Foreshore,1.0,1.0,,51.0,Apartment
1250000.0,Diep River,2.0,1.0,2.0,69.0,Apartment
19500000.0,Camps Bay,4.0,4.5,2.0,393.0,Apartment
2350000.0,Cape Town City Centre,1.0,1.0,2.0,62.0,Apartment
29000000.0,Mouille Point,3.0,3.0,2.0,202.0,Apartment
9995000.0,Constantia,3.0,3.0,6.0,,House
4300000.0,Sea Point,2.0,2.0,1.0,106.0,Apartment
2380000.0,Claremont Upper,2.0,2.0,1.0,81.0,Apartment
9900000.0,Zwaanswyk,4.0,3.0,9.0,,House
12495000.0,Sea Point,3.0,3.0,2.0,133.0,Apartment
1995000.0,Sea Point,1.0,1.0,,58.0,Apartment
8750000.0,Rondebosch,4.0,4.5,1.0,248.0,House
29500000.0,Camps Bay,3.0,3.5,3.0,459.0,Apartment
2250000.0,Lotus River,8.0,4.0,6.0,,House
2000000.0,Cape Town City Centre,0.5,1.0,1.0,45.0,Apartment
850000.0,Bridgetown,1.0,1.0,,38.0,House
2750000.0,Punts Estate,3.0,2.0,2.0,500.0,House
5295000.0,Sea Point,3.0,2.0,,154.0,House
4800000.0,Sea Point,2.0,2.0,1.0,121.0,Apartment
10000000.0,Camps Bay,3.0,3.0,3.0,227.0,Townhouse
2595000.0,Kenilworth Upper,2.0,1.0,2.0,60.0,Apartment
3250000.0,Sea Point,1.0,1.0,1.0,94.0,Apartment
1850000.0,Oranjezicht,1.0,1.0,1.0,49.0,Apartment
3785000.0,De Waterkant,1.0,1.0,1.0,65.0,Apartment
4950000.0,Camps Bay,1.0,1.0,2.0,74.0,Apartment
3250000.0,Sea Point,2.0,1.0,,86.0,Apartment
6950000.0,Newlands,3.0,3.0,5.0,898.0,House
3850000.0,Cape Town City Centre,2.0,2.0,1.0,119.0,Apartment
10000000.0,Constantia,4.0,4.0,4.0,,House
7495000.0,Newlands,3.0,3.0,2.0,346.0,House
3400000.0,Sea Point,1.0,1.0,2.0,,Apartment
69000000.0,Higgovale,7.0,7.5,6.0,,House
7950000.0,Kalk Bay,2.0,2.0,2.0,218.0,Townhouse
2500000.0,Belthorne Estate,3.0,1.0,4.0,535.0,House
2695000.0,Woodstock,3.0,2.0,,187.0,House
29000000.0,Camps Bay,4.0,4.5,10.0,843.0,House
5995000.0,Tokai,3.0,3.0,2.0,269.0,House
5795000.0,Newlands,4.0,3.5,2.0,195.0,Townhouse
3195000.0,Sea Point,2.0,1.0,,71.0,Apartment
2495000.0,Rondebosch,2.0,2.0,1.0,57.0,Apartment
6350000.0,Fresnaye,3.0,2.0,2.0,424.0,House
3650000.0,Green Point,3.0,1.0,1.0,116.0,Apartment
1455000.0,Claremont Upper,1.0,1.0,,57.0,Apartment
3795000.0,De Waterkant,2.0,1.0,1.0,87.0,Apartment
2895000.0,Observatory,2.5,1.0,2.0,234.0,House
2890000.0,Gardens,2.0,1.0,,85.0,Apartment
5195000.0,Rondebosch,4.0,4.5,2.0,520.0,House
5350000.0,Cape Town City Centre,2.0,2.0,,80.0,Apartment
2195000.0,Kenilworth Upper,2.0,1.0,1.0,53.0,Apartment
1500000.0,Cape Town City Centre,1.0,1.0,1.0,35.0,Apartment
15995000.0,Sea Point,3.0,2.5,4.0,198.0,Apartment
4995000.0,Sea Point,3.0,2.5,,135.0,House
15800000.0,Cape Town City Centre,4.0,2.5,,450.0,Apartment
10800000.0,Waterfront,1.0,1.0,1.0,109.0,Apartment
4395000.0,Pinelands,4.0,3.0,4.0,793.0,House
2950000.0,Cape Town City Centre,2.0,2.5,1.0,159.0,Apartment
1495000.0,Wynberg Upper,2.0,1.5,2.0,85.0,Apartment
1749999.0,Maitland,4.0,2.0,,354.0,House
3650000.0,De Waterkant,1.0,1.0,2.0,61.0,Apartment
3655000.0,Kenilworth Upper,2.0,2.0,2.0,120.0,Apartment
4950000.0,Sea Point,2.0,1.0,1.0,77.0,Apartment
3500000.0,Muizenberg,3.0,2.0,2.0,495.0,House
7750000.0,Waterfront,2.0,2.0,2.0,114.0,Apartment
19500000.0,Llandudno,5.0,3.0,2.0,,House
2695100.0,Philadelphia,3.0,2.0,3.0,382.0,House
12000000.0,De Waterkant,3.0,3.0,,137.0,House
11500000.0,Camps Bay,3.0,2.0,2.0,157.0,Townhouse
5750000.0,Green Point,4.0,3.0,,232.0,House
2895000.0,Woodstock,3.0,2.0,1.0,127.0,House
12850000.0,Camps Bay,4.0,3.5,4.0,316.0,House
15750000.0,Bantry Bay,3.0,3.0,,231.0,Apartment
3950000.0,Newlands,2.0,2.0,,127.0,House
9800000.0,Kalk Bay,6.0,4.0,2.0,,House
10700000.0,Vredehoek,4.0,4.0,2.0,327.0,House
7250000.0,Constantia,4.0,3.5,1.0,342.0,House
4750000.0,Sea Point,1.0,1.0,1.0,87.0,Apartment
3250000.0,Fresnaye,2.0,1.0,1.0,109.0,Apartment
36000000.0,Fresnaye,4.0,4.0,6.0,813.0,House
4900000.0,Three Anchor Bay,2.0,2.0,2.0,100.0,Apartment
5850000.0,Cape Town City Centre,2.0,2.0,2.0,88.0,Apartment
1680000.0,Claremont,1.0,1.0,,53.0,Apartment
3500000.0,Tamboerskloof,2.0,2.0,1.0,77.0,Apartment
1450000.0,Zonnebloem,1.0,1.0,1.0,35.0,Apartment
3650000.0,Foreshore,2.0,1.0,,81.0,Apartment
15000000.0,Rondebosch,4.0,4.5,6.0,,House
3750000.0,Lakeside,4.0,4.0,4.0,398.0,House
14500000.0,Green Point,2.0,2.0,2.0,168.0,Apartment
2799000.0,Gardens,2.0,1.0,1.0,60.0,Apartment
2607683.0,Philadelphia,3.0,2.0,3.0,360.0,House
5495000.0,Claremont,5.0,3.5,2.0,,House
6950000.0,Green Point,3.0,2.0,,135.0,Apartment
6900000.0,Three Anchor Bay,2.0,1.0,1.0,107.0,Apartment
9700000.0,Vredehoek,6.0,3.0,1.0,324.0,House
2200000.0,Gardens,1.0,1.0,,58.0,Apartment
3300000.0,Sea Point,2.0,1.0,2.0,72.0,Apartment
6950000.0,Gardens,3.0,2.0,,184.0,House
7950000.0,Green Point,2.0,2.0,,205.0,Apartment
18900000.0,Fresnaye,11.0,7.0,4.0,633.0,House
34500000.0,Camps Bay,5.0,5.5,4.0,831.0,House
1950000.0,Cape Town City Centre,1.0,1.0,1.0,63.0,Apartment
40000000.0,Camps Bay,5.0,5.0,5.0,734.0,House
2395000.0,Foreshore,1.0,1.0,1.0,75.0,Apartment
6900000.0,Kalk Bay,3.0,3.0,3.0,748.0,House
5500000.0,Tokai,4.0,2.5,5.0,,House
9950000.0,Camps Bay,5.0,4.0,5.0,766.0,House
3250000.0,Cape Town City Centre,1.0,1.0,1.0,63.0,Apartment
7750000.0,Green Point,2.0,2.0,2.0,142.0,Apartment
1850000.0,Cape Town City Centre,1.0,1.0,,42.0,Apartment
10995000.0,Constantia,7.0,3.0,2.0,,House
2400000.0,Thornton,3.0,1.5,7.0,598.0,House
6990000.0,Green Point,2.0,2.0,2.0,102.0,Apartment
4590000.0,Gardens,2.0,2.0,,93.0,Apartment
4490000.0,Gardens,2.0,2.0,,93.0,Apartment
2950000.0,Cape Town City Centre,1.0,1.0,1.0,48.0,Apartment
2950000.0,Gardens,2.0,2.0,1.0,87.0,Apartment
3500000.0,Kirstenhof,5.0,3.0,1.0,787.0,House
1950000.0,Cape Town City Centre,1.0,1.0,1.0,43.0,Apartment
1850000.0,Zonnebloem,2.0,1.0,1.0,63.0,House
1400000.0,Maitland,3.0,2.0,4.0,336.0,House
3395000.0,Woodstock,3.0,2.0,3.0,457.0,House
1250000.0,Mowbray,1.0,1.0,1.0,65.0,Apartment
5995000.0,Tokai,3.0,3.5,2.0,235.0,House
2995000.0,Green Point,2.0,1.0,,77.0,Apartment
4495000.0,Gardens,1.0,1.0,,128.0,Apartment
5600000.0,Newlands,3.0,4.0,2.0,300.0,House
4995000.0,Sea Point,3.0,2.0,2.0,248.0,Apartment
10995000.0,Green Point,3.0,3.5,2.0,290.0,Townhouse
4850000.0,Pinelands,4.0,3.0,6.0,,House
6495000.0,Bantry Bay,2.0,2.0,1.0,111.0,Apartment
2995000.0,Gardens,2.0,1.0,2.0,60.0,Apartment
2950000.0,Kalk Bay,2.0,1.0,,65.0,Apartment
5495000.0,Bantry Bay,2.0,2.0,1.0,107.0,Apartment
15900000.0,Oranjezicht,3.0,2.5,6.0,545.0,House
4299000.0,Sea Point,2.0,2.5,1.0,133.0,Apartment
9750000.0,Green Point,3.0,3.5,2.0,177.0,Apartment
2450000.0,Cape Town City Centre,1.0,1.0,1.0,43.0,Apartment
2495000.0,Kalk Bay,1.0,1.0,,41.0,Apartment
2395000.0,Observatory,3.0,2.0,1.0,244.0,House
15900000.0,Tamboerskloof,3.0,3.5,2.0,738.0,House
1950000.0,Woodstock,1.0,2.0,2.0,59.0,Apartment
1550000.0,Pinelands,1.0,1.0,1.0,48.0,Apartment
899000.0,Diep River,1.0,1.0,1.0,,Apartment
1799000.0,Green Point,1.0,1.0,,51.0,Apartment
2600000.0,Salt River,3.0,1.0,2.0,192.0,House
1555000.0,Salt River,2.0,2.0,,90.0,House
3795000.0,Oranjezicht,2.0,1.0,1.0,58.0,Apartment
1500000.0,Rondebosch,1.0,1.0,1.0,47.0,Apartment
1380000.0,Pinelands,2.0,1.0,1.0,60.0,Apartment
1295000.0,Woodstock,1.0,1.0,1.0,61.0,Apartment
2895000.0,Claremont,3.0,2.0,2.0,88.0,Apartment
42000000.0,Camps Bay,4.0,4.0,,638.0,House
2950000.0,Rondebosch,3.0,2.5,2.0,120.0,Apartment
7450000.0,Stonehurst Mountain Estate,3.0,2.5,4.0,461.0,House
620000.0,Pelican Park,2.0,1.0,1.0,74.0,House
14500000.0,Camps Bay,5.0,3.5,4.0,,House
12750000.0,Oranjezicht,3.0,2.0,4.0,614.0,House
7950000.0,Camps Bay,2.0,2.0,2.0,105.0,Apartment
3100000.0,Claremont,2.0,1.0,2.0,82.0,Apartment
18495000.0,Higgovale,4.0,3.0,4.0,400.0,House
4350000.0,Gardens,2.0,2.0,,85.0,Apartment
2349000.0,Vanguard,4.0,2.0,3.0,505.0,House
4895000.0,Stonehurst Mountain Estate,3.0,3.5,3.0,332.0,Townhouse
2695000.0,Mouille Point,,1.0,1.0,33.0,Apartment
13750000.0,Camps Bay,4.0,3.0,2.0,240.0,House
814504.0,Pinelands,1.0,1.0,1.0,33.0,Apartment
789827.0,Pinelands,1.0,1.0,1.0,32.0,Apartment
2200000.0,Cape Town City Centre,1.0,1.0,,66.0,Apartment
3950000.0,Sea Point,2.0,2.0,1.0,77.0,Apartment
1495000.0,Claremont,2.0,1.0,1.0,75.0,Apartment
3300000.0,Claremont Upper,3.0,2.0,,296.0,House
540000.0,Wynberg,2.0,1.0,1.0,,Apartment
2600000.0,Zonnebloem,3.0,2.5,3.0,140.0,Apartment
3795000.0,Vredehoek,2.0,2.0,2.0,74.0,Apartment
4349000.0,Green Point,2.0,2.0,,268.0,House
19250000.0,Llandudno,7.0,7.0,2.0,,House
2650000.0,Cape Town City Centre,1.0,1.0,1.0,52.0,Apartment
2300000.0,Cape Town City Centre,2.0,1.0,1.0,83.0,Apartment
1899950.0,Woodstock,0.5,1.0,1.0,42.0,Apartment
1349950.0,Rondebosch,1.0,1.0,1.0,49.0,Apartment
1270000.0,Kenilworth,2.0,1.0,1.0,53.0,Apartment
1445000.0,Zonnebloem,2.0,1.0,1.0,61.0,Apartment
2340000.0,Gardens,2.0,1.5,1.0,86.0,Apartment
1800000.0,Lotus River,5.0,1.0,7.0,625.0,House
13800000.0,Fresnaye,5.0,4.0,8.0,815.0,House
3795000.0,Cape Town City Centre,2.0,2.0,2.0,73.0,Apartment
2100000.0,Cape Town City Centre,1.0,1.0,1.0,49.0,Apartment
6995000.0,Newlands,4.0,3.5,5.0,295.0,House
4150000.0,Camps Bay,2.0,1.0,1.0,85.0,Apartment
2395000.0,Diep River,2.0,1.5,2.0,232.0,House
965000.0,Kewtown,3.0,2.0,3.0,,House
7250000.0,Constantia,3.0,2.0,1.0,342.0,Townhouse
1150000.0,Cape Town City Centre,,1.0,1.0,26.0,Apartment
16950000.0,Camps Bay,8.0,7.0,2.0,,House
1850000.0,Kirstenhof,3.0,2.0,1.0,,Townhouse
5900000.0,Sea Point,2.0,2.0,2.0,90.0,Apartment
6995000.0,De Waterkant,2.0,2.0,,112.0,Apartment
1225000.0,Claremont Upper,1.0,1.0,1.0,39.0,Apartment
5950000.0,Oranjezicht,3.0,2.0,1.0,195.0,House
3299000.0,Sea Point,0.5,1.0,1.0,41.0,Apartment
4500000.0,Sea Point,2.0,2.0,1.0,110.0,Townhouse
2995000.0,Green Point,2.0,1.0,2.0,78.0,Apartment
1650000.0,Zonnebloem,1.0,1.0,1.0,44.0,Apartment
1450000.0,Zonnebloem,3.0,2.0,1.0,72.0,Apartment
14500000.0,Constantia,4.0,4.0,2.0,,House
2590000.0,Rondebosch,2.0,2.0,2.0,170.0,Apartment
34500000.0,Bishopscourt,5.0,5.0,4.0,,House
1250000.0,Mowbray,1.0,1.0,1.0,66.0,Apartment
8490000.0,Rondebosch,4.0,4.0,2.0,248.0,House
13500000.0,Gardens,4.0,3.0,2.0,869.0,House
4495000.0,Constantia,3.0,2.0,2.0,740.0,House
1495000.0,Capricorn,3.0,2.5,2.0,220.0,House
900000.0,Mowbray,0.5,1.0,1.0,35.0,Apartment
1880000.0,Claremont,2.0,1.0,,76.0,Apartment
2750000.0,Bo Kaap,1.0,1.0,1.0,53.0,Apartment
12950000.0,Stonehurst Mountain Estate,4.0,4.0,2.0,,House
2995000.0,Bantry Bay,0.5,1.0,1.0,44.0,Apartment
8500000.0,Silvertree Estate,3.0,2.0,2.0,728.0,House
1450000.0,Cape Town City Centre,1.0,1.0,2.0,,Apartment
5800000.0,Sea Point,2.0,2.0,1.0,187.0,Apartment
5995000.0,De Waterkant,2.0,2.0,2.0,156.0,Apartment
3850000.0,Cape Town City Centre,2.0,2.0,1.0,77.0,Apartment
16900000.0,Higgovale,4.0,4.0,4.0,456.0,House
1795000.0,Sea Point,0.5,1.0,1.0,37.0,Apartment
9250000.0,Tamboerskloof,3.0,2.0,2.0,433.0,House
4990000.0,Vredehoek,3.0,2.0,1.0,521.0,House
1500000.0,Kenilworth,3.0,1.0,2.0,80.0,Apartment
3995000.0,Green Point,2.0,2.0,1.0,95.0,Apartment
1990000.0,Woodstock,2.0,1.0,,113.0,House
2500000.0,Walmer Estate,3.0,2.0,1.0,225.0,House
2995000.0,Sea Point,1.0,1.0,,79.0,House
8800000.0,Rondebosch,5.0,5.0,9.0,,House
5995000.0,Vredehoek,2.0,2.0,2.0,110.0,Apartment
2195000.0,Cape Town City Centre,1.0,1.0,1.0,42.0,Apartment
435000.0,Maitland,,1.0,1.0,30.0,Apartment
7499000.0,Constantia,3.0,1.0,3.0,,House
3250000.0,Sea Point,2.0,1.5,1.0,109.0,Apartment
2899000.0,Fairways,5.0,4.0,3.0,496.0,House
12995000.0,Zwaanswyk,4.0,3.0,6.0,,House
2425000.0,Marina Da Gama,3.0,2.0,2.0,,House
3299995.0,Cape Town City Centre,2.0,1.0,1.0,,Apartment
25950000.0,Zwaanswyk,6.0,6.0,6.0,,House
3500000.0,Green Point,1.0,1.0,1.0,60.0,Apartment
1395000.0,Observatory,1.0,1.0,1.0,38.0,Apartment
769000.0,Bishop Lavis,3.0,1.0,2.0,250.0,House
1850000.0,Sea Point,1.0,1.0,,44.0,Apartment
1695000.0,Green Point,0.5,1.0,1.0,38.0,Apartment
3900000.0,Claremont Upper,2.0,2.0,1.0,272.0,House
1699000.0,Retreat,3.0,1.0,1.0,,House
2950000.0,Kalk Bay,1.0,1.0,,35.0,Apartment
1395000.0,Pelican Park,2.0,3.0,1.0,525.0,House
27000000.0,Camps Bay,4.0,4.5,2.0,600.0,Apartment
780000.0,Nooitgedacht,3.0,1.0,3.0,90.0,House
3995000.0,Meadowridge,3.0,2.0,4.0,806.0,House
4495000.0,Cape Town City Centre,2.0,2.0,1.0,77.0,Apartment
20000000.0,Camps Bay,4.0,4.0,2.0,490.0,Apartment
1795000.0,Observatory,2.0,2.0,1.0,61.0,Apartment
6500000.0,De Waterkant,2.0,2.0,2.0,96.0,Apartment
3395000.0,Lansdowne,4.0,2.0,4.0,627.0,House
2025000.0,Sea Point,1.0,1.0,1.0,56.0,Apartment
3195000.0,Sea Point,2.0,2.0,,72.0,Apartment
1450000.0,Pelican Park,4.0,2.0,4.0,331.0,House
17300000.0,Camps Bay,4.0,3.0,2.0,595.0,House
3295000.0,Observatory,3.0,2.0,1.0,273.0,House
2195000.0,Woodstock,2.0,1.0,1.0,130.0,House
1795000.0,Green Point,1.0,1.0,2.0,56.0,Apartment
19995000.0,Constantia,4.0,5.0,3.0,,House
6990000.0,Sea Point,2.0,1.5,1.0,102.0,Apartment
3127200.0,Zonnebloem,1.0,1.0,1.0,83.0,Apartment
370000.0,Pelican Park,2.0,1.0,1.0,83.0,House
5995000.0,Sea Point,9.0,3.0,,381.0,House
3795000.0,De Waterkant,2.0,2.0,,100.0,Apartment
3190000.0,Green Point,2.0,1.5,,118.0,Apartment
4000000.0,Sea Point,3.0,1.0,1.0,103.0,Apartment
1899500.0,Observatory,1.5,1.5,,115.0,House
1895000.0,Cape Town City Centre,1.0,1.0,1.0,38.0,Apartment
3200000.0,Cape Town City Centre,2.0,2.0,2.0,87.0,Apartment
11495000.0,Green Point,4.0,4.0,,156.0,Apartment
6995000.0,Camps Bay,3.0,2.0,1.0,149.0,Townhouse
1750000.0,Sea Point,0.5,1.0,1.0,43.0,Apartment
8995000.0,Camps Bay,3.0,2.5,2.0,147.0,Apartment
3795000.0,Cape Town City Centre,1.0,1.0,2.0,71.0,Apartment
4750000.0,Constantia,3.0,3.0,4.0,863.0,House
1495000.0,Pinelands,1.0,1.0,1.0,47.0,Apartment
26950000.0,Bishopscourt,5.0,5.0,6.0,,House
1400000.0,Woodstock,2.0,1.0,,41.0,Townhouse
6895000.0,Fresnaye,2.0,1.0,1.0,87.0,Apartment
20500000.0,Cape Town City Centre,3.0,3.0,2.0,393.0,Apartment
3500000.0,Kalk Bay,1.0,1.5,1.0,60.0,Apartment
2650000.0,Cape Town City Centre,1.0,1.0,1.0,43.0,Apartment
1875000.0,Gardens,1.0,1.0,2.0,57.0,Apartment
3500000.0,De Waterkant,2.0,1.0,1.0,61.0,Apartment
2950000.0,De Waterkant,2.0,1.0,1.0,84.0,Apartment
1500000.0,Cape Town City Centre,0.5,1.0,,36.0,Apartment
23500000.0,Camps Bay,3.0,3.5,1.0,210.0,Apartment
899000.0,Diep River,1.0,1.0,2.0,49.0,Apartment
1395000.0,Cape Town City Centre,1.0,1.0,,44.0,Apartment
17950000.0,Newlands,4.0,4.0,5.0,,House
2595000.0,Observatory,2.0,2.0,2.0,152.0,House
10950000.0,St James,5.0,5.0,8.0,,House
3500000.0,Green Point,2.0,1.0,1.0,91.0,Apartment
14995000.0,Steenberg Golf Estate,4.0,4.0,4.0,750.0,House
3950000.0,Cape Town City Centre,2.0,2.0,2.0,108.0,Apartment
18995000.0,Camps Bay,4.0,4.0,2.0,,House
15999000.0,Constantia,4.0,4.5,2.0,,House
700000.0,Thornton,1.0,1.0,1.0,42.0,Apartment
15900000.0,Zwaanswyk,5.0,5.0,3.0,,House
2595000.0,Fairways,5.0,3.0,2.0,494.0,House
1450000.0,Cape Town City Centre,1.0,1.0,,43.0,Apartment
3795000.0,Green Point,1.0,1.0,1.0,68.0,Apartment
7995000.0,Cape Town City Centre,3.0,4.0,2.0,128.0,Apartment
73000000.0,Camps Bay,8.0,8.0,4.0,728.0,House
1750000.0,Zonnebloem,2.0,1.0,1.0,,Apartment
3500000.0,Claremont,3.0,2.0,,496.0,House
2250000.0,Ottery,3.0,1.5,,674.0,House
3995000.0,Rondebosch,2.0,3.0,2.0,121.0,Apartment
12495000.0,Oranjezicht,2.0,3.0,2.0,152.0,Apartment
2695000.0,Cape Town City Centre,2.0,2.0,1.0,110.0,Apartment
3350000.0,Vredehoek,2.0,1.0,,95.0,Apartment
2495000.0,Vredehoek,1.0,1.0,1.0,41.0,Apartment
15500000.0,Camps Bay,4.0,4.5,3.0,409.0,House
2950000.0,Sea Point,2.0,2.0,1.0,88.0,Apartment
3750000.0,Claremont,3.0,2.0,2.0,477.0,House
2550000.0,Wynberg Upper,2.0,2.0,1.0,257.0,House
3500000.0,Sea Point,3.0,2.0,1.0,108.0,Apartment
3190000.0,Woodstock,2.0,2.0,2.0,89.0,Apartment
49500000.0,Fresnaye,9.0,12.0,8.0,,House
10800000.0,Camps Bay,4.0,3.5,2.0,459.0,House
7900000.0,Tamboerskloof,3.0,2.0,2.0,178.0,Apartment
